population	links	tests	detected	time	error	time_error
42256	1503	600000	139.057	30	134.944	0
56374	2008	600000	333.042	29.9792	444.911	0.279939
66207	2855	600000	301.542	29.9896	392.543	0.198997
78094	3503	600000	262.719	30	323.87	0
89892	4487	600000	266.5	30	281.765	0
100957	5445	600000	294.708	30	255.597	0
118504	6170	600000	303.99	30	242.373	0
131010	7074	600000	281.682	30	217.297	0
140801	7867	600000	263.547	30	196.727	0
150419	8726	600000	283.984	30	199.529	0
161711	9620	600000	295.016	30	203.446	0
175928	10536	600000	278.745	30	184.472	0
185463	11673	600000	279.161	30	182.393	0
195381	12555	600000	337.047	30	203.522	0
211475	13661	600000	369.104	30	238.759	0
221125	14743	600000	355.656	30	223.382	0
235255	15641	600000	343.807	30	216.441	0
245475	16684	600000	339.573	30	205.519	0
255030	17682	600000	326.276	30	198.441	0
265737	18757	600000	320.599	30	189.475	0
276472	19866	600000	314.896	30	188.413	0
287258	21079	600000	310.292	30	178.899	0
298035	22103	600000	313.292	30	183.783	0
308078	23224	600000	325.021	30	205.701	0
323250	24050	600000	314.766	30	198.738	0
333024	25344	600000	309.859	30	184.853	0
350720	26143	600000	301.922	30	181.117	0
361272	27328	600000	300.552	30	172.018	0
372710	28367	600000	292.745	30	169.018	0
388951	29319	600000	284.922	30	162.652	0
399154	30356	600000	281.734	30	162.003	0
409709	31190	600000	273.161	30	153.473	0
420658	32161	600000	269.198	30	150.741	0
432407	32915	600000	261.646	30	144.422	0
443246	33759	600000	264.536	30	146.709	0
452846	34744	600000	275.932	30	145.496	0
463596	35934	600000	271.068	30	143.842	0
474804	37042	600000	268.13	30	142.369	0
484414	37928	600000	267.708	30	137.774	0
495650	39066	600000	267.542	30	133.473	0
506152	40408	600000	268.703	30	133.366	0
516387	41126	600000	265.312	30	131.818	0
527050	42592	600000	260.833	30	128.494	0
537140	43957	600000	260.245	30	130.04	0
547166	44795	600000	259.297	30	123.962	0
558098	46032	600000	255.661	30	120.461	0
569148	47145	600000	253.568	30	119.599	0
582000	47936	600000	250.656	30	118.144	0
591622	48986	600000	248.693	30	116.553	0
607841	50023	600000	240.901	30	107.782	0
617936	50921	600000	238.245	30	110.929	0
628961	51997	600000	238.12	30	108.194	0
639164	53210	600000	233.583	30	110.122	0
648561	54582	600000	231.521	30	103.43	0
659379	55753	600000	230.562	30	102.952	0
670650	57124	600000	227.391	30	104.121	0
682366	58628	600000	224.51	30	100.615	0
693434	60013	600000	222.292	30	101.388	0
703253	61251	600000	219.677	30	97.4889	0
715831	62079	600000	219.359	30	94.8759	0
725129	64218	600000	224.255	30	100.081	0
735321	65293	600000	220.708	30	100.392	0
746537	66219	600000	221.922	30	95.775	0
757303	67349	600000	219.76	30	93.8983	0
768210	68744	600000	217.245	30	92.1836	0
778218	70159	600000	214.99	30	93.4503	0
789477	71127	600000	211.974	30	97.0153	0
799229	72494	600000	212.443	30	88.692	0
809181	73658	600000	213.13	30	94.1693	0
823781	74644	600000	211.031	30	86.837	0
835488	75858	600000	206.88	30	86.0995	0
851120	77212	600000	208.339	30	89.7085	0
861210	78889	600000	203.167	30	85.4596	0
873696	79726	600000	201.854	30	88.5322	0
883206	80876	600000	200.641	30	87.608	0
895243	81862	600000	199.578	30	82.0138	0
904847	82988	600000	196.26	30	81.5987	0
914728	84188	600000	196.589	30	83.5639	0
927369	85458	600000	191.557	30	78.1648	0
939978	86557	600000	193.005	30	80.4559	0
952503	88391	600000	192.823	30	78.0396	0
962628	89467	600000	192.714	30	78.9482	0
975435	90259	600000	189.198	30	79.8826	0
985229	91756	600000	190.755	30	75.9726	0
1001179	92754	600000	186.411	30	70.4556	0
1011553	94020	600000	186.438	30	72.8802	0
1021325	95986	600000	185.12	30	74.7351	0
1035416	96758	600000	182.734	30	71.5754	0
1046705	97667	600000	181.812	30	68.5696	0
1056800	98703	600000	181.339	30	69.4417	0
1069644	99666	600000	180.203	30	71.2897	0
1081480	100699	600000	179.234	30	70.0058	0
1093041	102989	600000	176.573	30	68.324	0
1103239	104448	600000	177.464	30	69.2774	0
1113726	106335	600000	175.901	30	66.2584	0
